,index_party,sent
3616,3616,"Wir werden uns im Rahmen des laufenden Strategieprozesses für eine Neuaufstellung der NATO und darauf aufbauend eine Debatte über eine faire Lastenverteilung und eine ausgewogene Beteiligung der Mitgliedstaaten einsetzen, um strategische Interessen auf Grundlage von europäischen Werten wie Multilateralismus, Demokratie und Rechtsstaatlichkeit gemeinsam zu entwickeln und geschlossener und überzeugender zu vertreten."
3617,3617,Das nicht auf Fähigkeiten und Befähigung ausgerichtete NATO-2-Prozent- Ziel gibt darauf keine Antwort und wir lehnen es deshalb ab.
3618,3618,"Wir setzen uns für eine neue Zielbestimmung ein, die nicht abstrakt, national und statisch ist, sondern von den gemeinsamen Aufgaben ausgeht, und werden mit den NATO-Partnern darüber das Gespräch suchen."
3619,3619,Dazu zählt auch eine stärkere militärische Zusammenarbeit und Koordinierung innerhalb der EU und mit den europäischen NATO-Partnern wie Großbritannien und Norwegen.
3620,3620,Europas Sicherheit gemeinsam gestalten Gemeinsam mit den internationalen Partnern muss die Europäische Union ihrer Verantwortung für die eigene Sicherheit und Verteidigung gerecht werden.
3621,3621,Die Gemeinsame Sicherheitsund Verteidigungspolitik (GSVP) setzt eine gemeinsame EU-Außenpolitik voraus.
3622,3622,Wir wollen eine EU-Sicherheitsunion etablieren mit einer starken parlamentarischen Kontrolle und einer gemeinsamen restriktiven Rüstungsexportpolitik mit strengen Regeln und einklagbaren Sanktionsmöglichkeiten.
3623,3623,"Anstatt immer mehr Geld in nationale militärische Parallelstrukturen zu leiten, wollen wir die verstärkte Zusammenarbeit der Streitkräfte in der EU ausbauen, militärische Fähigkeiten bündeln, eine effizientere Beschaffung erreichen und allgemein anerkannte Fähigkeitslücken gemeinsam und durch eine Konsolidierung des europäischen Rüstungssektors schließen."
3624,3624,"Dafür sind eine geeignete Ausstattung, der Kapitel 6 Ausbau von EU-Einheiten sowie eine Stärkung und Konsolidierung der gemeinsamen EU-Kommandostruktur und europäischer Initiativen wie zum Beispiel der Permanent Structured Cooperation (PESCO) nötig."
3625,3625,Gemeinsame EU-Auslandseinsätze sollten stärker vom Europäischen Parlament begleitet und kontrolliert werden.
3626,3626,Die Umwidmung von bisher ausschließlich für zivile Zwecke vorgesehenen Geldern aus dem EU-Haushalt für militärische Zwecke lehnen wir ab.
3627,3627,"254 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Regieren auf Augenhöhe mit der Zukunft Liebe Wähler*innen, wir haben Ihnen in diesem Programm beschrieben, welche Richtung wir mit einer neuen Politik einschlagen wollen und welche Projekte nach unserer Überzeugung in eine bessere Zukunft führen."
3628,3628,"Wenn wir in Zeiten des Umbruchs und der epochalen Aufgaben das Beste ermöglichen wollen, muss sich aber nicht nur der Inhalt von Politik ändern, sondern auch die Art und Weise, wie wir Politik machen, wie eine Regierung das Land führt."
3629,3629,In demokratischen Gesellschaften begründet sich Führung durch die Kraft der Überzeugung.
3630,3630,"Ja, man kann mit politischen Mehrheiten „durchregieren“ und nach vier Jahren schauen, ob Sie mit den politischen Entscheidungen einverstanden waren oder nicht."
3631,3631,"Dieses einfache Prinzip vom Gewinnen und Verlieren im Vierjahresrhythmus allein hat sich aber als zu schwach erwiesen, um die gegenwärtigen gesellschaftlichen Herausforderungen zu stemmen."
3632,3632,"Demokratische Gesellschaften können mehr, indem sie sich vernetzen, voneinander lernen und ihre Kräfte bündeln."
3633,3633,Die großen Herausforderungen unserer Zeit bewältigen wir nur gemeinsam.
3634,3634,Das Ende der jetzigen politischen Ära kann zugleich der Beginn eines neuen politischen Selbstverständnisses und Miteinanders sein.
3635,3635,"Wir sind als Politiker*innen dem Gemeinwohl verpflichtet und damit beauftragt, Ihnen, den Menschen in diesem Land, zu dienen."
3636,3636,"Wir brauchen die lebendige, kontroverse Diskussion und die Bereitschaft, Zustände und Konzepte zu hinterfragen und zu lernen, sonst geht es nicht voran."
3637,3637,"Wer dagegen mit Unterstellungen arbeitet, bewusst Missverständnisse provoziert, erstickt Debatten."
3638,3638,Wir aber wollen sie ermöglichen.
3639,3639,"Epilog Wir wissen, dass Sie sich genauso ernsthafte Gedanken über unsere Zukunft als Gesellschaft machen wie wir."
3640,3640,"Und deshalb sagen wir: Ja, unsere Vorhaben sind ambitioniert, nicht zuletzt die Mensch- Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 255  heitsaufgabe Klimaschutz, weil weniger den Herausforderungen nicht gerecht würde."
3641,3641,"Und nein, wir können nicht versprechen, dass jedes einzelne Projekt genau so Wirklichkeit wird."
3642,3642,"Wir können nicht versprechen, dass niemand durch Klimaschutz belastet wird."
3643,3643,"Wir können nicht vorhersagen, welche Spielräume der Staat nach Corona haben wird."
3644,3644,Niemand kennt alle Bedingungen der Zukunft.
3645,3645,"Aber: Sie kennen jetzt unsere Vorschläge und Ziele, unsere Ansichten und unsere Haltung."
3646,3646,"Was wir Ihnen versprechen: Wir haben uns seit vielen Jahren vorbereitet, und wir werden alles daransetzen, so viel zu erreichen, wie wir irgend möglich machen können."
3647,3647,Denn Regieren ist kein Selbstzweck.
3648,3648,Unser Anspruch ist nicht weniger als eine Erneuerung des Landes.
3649,3649,"Die großen Transformationsaufgaben, der Zusammenhalt unserer Gesellschaft fordern mehr denn je den Willen zur Kooperation, zum Zusammenführen, zum Kompromiss, der mehr ist als die Summe seiner Teile."
3650,3650,"Die großen Aufgaben unserer Zeit werden nicht gelingen, wenn eine Regierung denkt, alles allein zu schaffen."
3651,3651,"Sie können nur gelingen, wenn viele sich verantwortlich fühlen, wenn so viele wie möglich sich als Teil des Teams begreifen."
3652,3652,"Wir wollen Verantwortung übernehmen, aber wir wissen, dass wir Ihre Unterstützung brauchen werden."
3653,3653,"Wir bitten Sie, sich einzubringen, einzumischen und laden Sie ein, mit uns voranzugehen."
3654,3654,Mit gebündelter Kraft können wir gemeinsam vieles schaffen.
3655,3655,"Wir möchten dafür das Verhältnis von Regierung, Parlament und Bürger*innen neu begründen: starke Parlamente und Abgeordnete, neue Formen der Beteiligung, etwa über Bürger*innenräte, die frühe Einbeziehung von Bürger*innen bei Planungsprozessen, die transparente Einbeziehung der demokratischen Zivilgesellschaft und wissenschaftlicher Fakten."
3656,3656,"Regieren heißt nicht Allwissenheit, Opposition heißt nicht aus Prinzip dagegen."
3657,3657,"Oft erkennen die Menschen, die ein Gesetz direkt betrifft, als Erste seine unbeabsichtigten Wirkungen. Wir wollen zuhören und einbeziehen, damit unsere Politik eine bessere wird."
3658,3658,Dazu gehört auch ein neuer Stil in der Zusammenarbeit innerhalb einer Regierung.
3659,3659,Als Partei haben wir Teamgeist und Kooperation in Epilog den letzten Jahren erfolgreich erprobt und gelebt.
3660,3660,"Diese Idee wollen wir nun einbringen – angefangen damit, dass die volle Gleichberechtigung von Frauen selbstverständlich ist."
3661,3661,"Wir wollen eine Koalition füh- 256 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  ren, die versucht, das Beste aus Gegensätzen zu machen, anstatt sich mit dem kleinsten gemeinsamen Nenner zufriedenzugeben."
3662,3662,"Die anerkennt, dass ein Koalitionspartner Wertvolles an den Tisch bringt und ebenso recht haben kann."
3663,3663,"Eine Koalition, die diejenigen einbezieht, die nicht im Koalitionsausschuss sitzen."
3664,3664,"Nicht alle Menschen fühlen sich von uns vertreten, das wissen wir."
3665,3665,"Umso wichtiger ist es, auch auf diejenigen zuzugehen, die uns nicht wählen oder wählen werden."
3666,3666,"Die Corona-Krise hat gezeigt, wie viel unser Staat leistet – und wo es mangelt."
3667,3667,"Ungleichheit ist gewachsen, aber ein dichtes soziales Netz hat bisher verhindert, dass sich die Corona-Pandemie zu einer tiefgreifenden sozialen Krise entwickelt."
3668,3668,"Ärzt*innen, Pfleger*innen und Krankenhäuser haben Enormes geleistet."
3669,3669,"Aber die Pandemie hat auch gezeigt, wo unser Staat an seine Grenzen gerät."
3670,3670,"Faxgeräte, besetzte Hotlines, Behördenrennerei und Planungen, die wegen Personalmangels eine gefühlte Ewigkeit nicht umgesetzt werden, mahnen uns, dass sich etwas ändern muss."
3671,3671,Auch dazu haben wir Ihnen in unserem Programm Vorschläge gemacht.
3672,3672,"Wir wollen unsere Verwaltung modernisieren, sie kreativer, digitaler und innovativer machen und besser ausstatten."
3673,3673,"Wir wollen Mut machen, zu experimentieren und eine positive Fehlerkultur zu entwickeln."
3674,3674,Unsere Staatlichkeit soll bunter und feministischer werden.
3675,3675,"Wir wollen Spielräume für dringend notwendige Zukunftsinvestitionen schaffen, die Potenziale der Erneuerbaren ausschöpfen und die Nachfragemacht des Staates für Innovation und Nachhaltigkeit nutzen."
3676,3676,"Weil sozial-ökologische Transformation und Digitalisierung, die Modernisierung des Staates und des öffentlichen Dienstes nur als Gemeinschaftsprojekte gelingen, wollen wir einen Konvent auf den Weg bringen, um aufbauend auf den Lehren aus der Pandemie das Zusammenspiel von Bund, Ländern und Kommunen neu und tiefgreifend zu justieren."
3677,3677,"Wir planen den Aufbau neuer Behörden und Verwaltungsstrukturen, weil wir einen starken und effizienten Staat wollen, der zu den Aufgaben passt."
3678,3678,"Dazu gehört dann auch, dass wir überprüfen, was es nicht mehr braucht, was zugemacht werden kann, was besser werden muss."
3679,3679,"Das wollen wir nach der Wahl anpacken, gemeinsam mit Ihnen Epilog und den anderen demokratischen Parteien, ohne Scheuklappen und Dogmatismus."
3680,3680,"Ein Zurück in die Gräben von mehr oder weniger Staat, mehr oder weniger Regulierung, mehr oder weniger Föderalismus, das Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 257  ist der Aufgabe nicht angemessen."
3681,3681,Für die großen Aufgaben des kommenden Jahrzehnts gilt es mehr zu wagen.
3682,3682,Und zu machen.
3683,3683,Jetzt liegt es bei Ihnen.
3684,3684,"In Wahlen entscheidet eine Gesellschaft darüber, wer sie sein will."
3685,3685,Wahlen sind ein Moment der Freiheit.
3686,3686,Nutzen Sie ihn – für die Freiheit.
3687,3687,"Epilog 258 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Stichwortregister A Abrüstung 227, 249 Afrikanische Union 233 Alter 67, 114, 116, 126 ff., 139, 141 f., 178 Altersarmut 114 Altersvorsorge 114 f., 204 Anleger*innen 84 f., 92 Antidiskriminierung 150, 171, 195, 237 Antirassismus 171 Antisemitismus 161, 171, 195 Antiziganismus 173 Arbeit 10 f., 50 f., 68, 78, 90, 97, 101, 103 ff., 112 f., 128, 142 f., 145, 152, 159, 163, 173 f., 181, 185, 191, 193, 196, 200, 208, 210, 237, 242 Arbeitsbedingungen 39, 50, 96 f., 103, 105 f., 108 f., 119, 122, 127 f., 145 f., 153, 157, 191 Arbeitslosenrückversicherung 113 Arbeitsplätze 13, 17, 30 f., 34, 59, 61 ff., 70, 77, 106 Arbeitswelt 105, 108, 110 f., 152, 188 Arbeitszeit 106 f., 166, Armut 98, 100, 102 f., 111, 116, 127, 223, 236, 246 Artenvielfalt 35, 40, 42, 49, 220 Asyl 238 ff."
3688,3688,"Asylrecht 186, 231, 238, 240, 242 Atomwaffen 249 f. Stichwortregister Ausgrenzung 98, 161 Außenpolitik 159, 219, 227, 229 ff., 247 Automobilindustrie 34, 63 f. B Banken 63, 84, 85, 86, 91, 94, 204 Barrierefreiheit / Barriere 30, 32, 76, 122, 139, 174, 190 Behinderung 33, 67, 99, 101, 107, 112 f., 122, 127, 130, 146, 149, 152 f., 161, 173 f., 177, 190, 238, 242 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 259  Berufsausbildung 67, 150, 223 Beteiligung 28, 35, 61, 66, 79, 97, 100, 105, 134, 146, 160, 178 f., 206, 209, 231, 254, 256 Beteiligungsmöglichkeiten 165, 178 Bildung 10, 43, 58, 67, 72, 75, 87 f., 97 f., 100, 112, 137, 140 ff., 144 ff., 148 ff., 157, 171, 173, 179, 195, 205, 227, 236, 253 Bildungseinrichtung 100, 153, 185, 215 Bildungspolitik 141, 159, 248 Bildungssystem 141 f., 144 f., 149 Binnenmarkt 59, 73, 80, 113, 215, 218, 228 Biodiversität 22, 221, 233 Breitband 136 Bundeswehr 240, 251 ff."
3689,3689,"Bürger*innen 11, 14, 20, 22 f., 35, 48, 91, 93, 117, 136, 160 ff., 167, 171, 175, 178, 182, 194 f., 209 f., 212 ff., 226, 232, 256 C Chemieindustrie 63 CO₂ 18 ff."
3690,3690,"CO₂-Preis 19 ff., 63 D Daseinsvorsorge 73, 80, 90, 96, 118, 135 f., 138 f., 205, 210, 215 Datenschutz 16, 73, 78, 108, 125, 163, 183 Dekarbonisierung 19, 63, 81 Dekolonisierung 209 Stichwortregister Demografischer Wandel 67 Demokratie 11, 80, 97, 160 ff., 167, 175 ff., 181, 197, 208, 212 ff."
3691,3691,"217 f., 226, 229 f., 249, 254 Demokratisierung 73 Digitalisierung 10, 16, 30, 32 f., 38, 57 f., 61, 69, 73 f., 77, 87, 96 f., 105, 107, 116 f., 124 f., 135, 148 f., 162 f., 167 f., 179, 209, 216, 229, 232, 251, 257 Digitale Kompetenz 100, 200 Digitale Plattformen 137, 180, 215 260 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Diskriminierung 98, 104, 109 f., 112, 122, 150, 161, 169 f., 172 f., 182, 192, 210, 226 Diversität 77, 150, 158, 192, 194, 207, 209 f., 253 Drogenpolitik 129 E Ehegatt*innensplitting 111 Ehrenamt 182, 211 Eigentum 225 Einflussnahme 175, 214 f., 251 Einkommen 12, 20, 50, 59, 91 ff., 98, 104, 111 ff., 115, 123, 131, 183, 189, 204, 206, 210 Einwanderung 68, 184 Einwanderungsgesellschaft 10, 169, 183 f. Einwanderungsgesetz 114, 184 Elternschaft 103 Emissionen 18, 24, 33, 63 Empowerment 170 Energie 14 ff., 18, 19, 21, 23 ff., 60, 64 f., 83, 162, 209, 213, 221 Energiegeld 20, 90, 92 Energiewende 22 ff."
3692,3692,"Erneuerbare Energie 14, 18 f., 21, 23 ff., 64 f., 162, 221 Engagement 135, 145, 152, 177 f., 181 f., 199, 207, 209 f., 219, 223 f., 238, 249 Entwicklungspolitik 48, 237 Erbschaftssteuer 92 Erinnerungskultur 208 f. Stichwortregister Ernährungspolitik 52 Europa 10, 11, 29, 34, 57 ff., 64 f., 75, 79, 87 ff., 93, 108, 154, 160, 173, 183, 211 f., 215, 217 ff., 221, 225, 228, 232 f., 238, 240, 243 f., 248 f., 253 f. Europäischer Binnenmarkt 73, 80 f., 83, 113, 215, 218 Europäisches Kriminalamt 195 Europäisches Parlament 212 Europäische Union 42, 59 f., 72 f., 80, 113, 161 f., 173, 185, 212 f., 217, 228, 230, 238, 243, 249, 254 EU-Grundrechtecharta 214 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 261  EU-Haushalt 87 f., 254 EU-Kommission 52, 72, 81, 86, 212 Europäische Integration 212, 226 Europäische Zentralbank (EZB) 86, 88 f. Eurozone 88 Export 49, 250 Extremismus 196 f. F Fachkräfte 98, 100, 118, 128, 144 ff."
3693,3693,"Falschinformationen 180 Familie 20, 36, 96 ff., 101 f., 106, 109 ff., 128, 130, 138, 141 f., 145, 147 f., 158, 185, 202, 234 f., 239 Feminismus 172, 188 Feministische Außenpolitik 219, 247 Finanzpolitik 59 Finanzinstitut 91 Finanzmarkt 83, 86, 201 FinTech 85 Fiskalpolitik 88 Flucht 217, 220, 231, 243 Föderale Europäische Republik 162, 212 Föderalismus 257 Forschung 16, 50 f., 55, 59, 61, 64, 76, 87 f., 104, 122, 128 f., 134, 141, 154 f., 157, 165 f., 169 f., 208 Forscher*innen 143, 156, 159, 227 Fortschritt 9, 32, 154, 215, 226 Stichwortregister Fossile Energie 14, 83 Frauen 62, 67, 77, 85, 103, 105, 109 ff., 121 f., 130, 153, 158, 161, 177 f., 185, 188 ff., 208 f., 225 f., 236, 246 f., 256 Frauengesundheit 122 Frauenhäuser 189 f. Frauenquote 122 Freiheit 9, 12, 29, 48, 50, 80, 108, 113, 160 f., 195, 217, 220, 251, 258 Freiräume 99, 106, 149, 152, 155, 205 Frieden 10, 182, 221, 227, 229, 232 ff., 245 ff., 250 Friedenssicherung 252 262 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  G G20 225 Ganztag 146 Garantiesicherung 111 f. Geburtshilfe 96, 121 f. Geflüchtete 68, 123, 174, 183, 185 f., 220, 224, 231, 233, 238 ff., 243 Gemeinden 160, 171 ff., 241 Gemeinsame Außenund Sicherheitspolitik 246 Gemeinsame Sicherheitsund Verteidigungspolitik der EU 254 Gemeinwohl 58, 62, 74, 138, 175, 213, 255 Gentechnikfreiheit 48 Gerechtigkeit 12, 58, 89, 91, 109, 161, 188, 219 f., 234 Geschlechtergerechtigkeit 29, 108, 207, 223, 233, 236 Geschlechtervielfalt 77 Gesellschaftliche Teilhabe 139 f., 153 Gesundheit 12, 21, 48 f., 55, 116 ff., 121 ff., 126, 136, 147 f., 173, 225, 227, 236 Gesundheitsberufe 118 f., 122, 128 Gesundheitspolitik 116 Gesundheitssystem 95 f., 120, 122, 124, 193, 225 Gesundheitsversorgung 10, 88, 96, 116, 118, 120, 123 ff., 127, 191 Gesundheitsvorsorge 41 Gesundheitswesen 118 f., 122 ff."
